shipment_id,order_id,shipment_date,delivery_date,date_ingested
7429,7429,,,2023-06-04
7430,7430,,,2023-06-04
7431,7431,2022-09-04,2022-09-05,2023-06-04
7432,7432,2021-04-22,2021-04-23,2023-06-04
7433,7433,2021-10-10,,2023-06-04
7434,7434,,,2023-06-04
7435,7435,,,2023-06-04
7436,7436,,,2023-06-04
7437,7437,,,2023-06-04
7438,7438,,,2023-06-04
7439,7439,,,2023-06-04
7440,7440,,,2023-06-04
7441,7441,,,2023-06-04
7442,7442,,,2023-06-04
7443,7443,,,2023-06-04
7444,7444,2021-11-18,2021-11-20,2023-06-04
7445,7445,2021-06-09,,2023-06-04
7446,7446,,,2023-06-04
7447,7447,,,2023-06-04
7448,7448,,,2023-06-04
7449,7449,2021-09-18,,2023-06-04
7450,7450,,,2023-06-04
7451,7451,,,2023-06-04
7452,7452,,,2023-06-04
7453,7453,2022-03-17,,2023-06-04
7454,7454,,,2023-06-04
7455,7455,2022-09-01,2022-09-03,2023-06-04
7456,7456,,,2023-06-04
7457,7457,2022-05-31,,2023-06-04
7458,7458,,,2023-06-04
7459,7459,,,2023-06-04
7460,7460,,,2023-06-04
7461,7461,2021-10-19,2021-10-20,2023-06-04
7462,7462,2021-07-08,2021-07-09,2023-06-04
7463,7463,,,2023-06-04
7464,7464,,,2023-06-04
7465,7465,2021-07-11,2021-07-12,2023-06-04
7466,7466,,,2023-06-04
7467,7467,,,2023-06-04
7468,7468,,,2023-06-04
7469,7469,,,2023-06-04
7470,7470,,,2023-06-04
7471,7471,,,2023-06-04
7472,7472,,,2023-06-04
7473,7473,2021-09-15,,2023-06-04
7474,7474,,,2023-06-04
7475,7475,2022-05-11,2022-05-13,2023-06-04
7476,7476,2021-11-06,2021-11-09,2023-06-04
7477,7477,,,2023-06-04
7478,7478,,,2023-06-04
7479,7479,2021-09-07,2021-09-08,2023-06-04
7480,7480,,,2023-06-04
7481,7481,2021-10-16,2021-10-18,2023-06-04
7482,7482,,,2023-06-04
7483,7483,2021-12-07,2021-12-10,2023-06-04
7484,7484,,,2023-06-04
7485,7485,,,2023-06-04
7486,7486,,,2023-06-04
7487,7487,,,2023-06-04
7488,7488,,,2023-06-04
7489,7489,,,2023-06-04
7490,7490,,,2023-06-04
7491,7491,2021-07-25,2021-07-28,2023-06-04
7492,7492,,,2023-06-04
7493,7493,,,2023-06-04
7494,7494,2021-08-26,2021-08-29,2023-06-04
7495,7495,,,2023-06-04
7496,7496,2021-11-24,,2023-06-04
7497,7497,,,2023-06-04
7498,7498,2021-09-07,2021-09-09,2023-06-04
7499,7499,,,2023-06-04
7500,7500,,,2023-06-04
7501,7501,,,2023-06-04
7502,7502,2021-09-11,,2023-06-04
7503,7503,,,2023-06-04
7504,7504,2022-05-30,2022-06-02,2023-06-04
7505,7505,,,2023-06-04
7506,7506,,,2023-06-04
7507,7507,,,2023-06-04
7508,7508,,,2023-06-04
7509,7509,,,2023-06-04
7510,7510,2021-01-25,,2023-06-04
7511,7511,2021-09-21,,2023-06-04
7512,7512,2021-04-23,,2023-06-04
7513,7513,2021-01-25,,2023-06-04
7514,7514,,,2023-06-04
7515,7515,,,2023-06-04
7516,7516,,,2023-06-04
7517,7517,,,2023-06-04
7518,7518,,,2023-06-04
7519,7519,,,2023-06-04
7520,7520,,,2023-06-04
7521,7521,,,2023-06-04
7522,7522,,,2023-06-04
7523,7523,,,2023-06-04
7524,7524,,,2023-06-04
7525,7525,2021-02-16,,2023-06-04
7526,7526,,,2023-06-04
7527,7527,,,2023-06-04
7528,7528,2022-04-19,,2023-06-04
7529,7529,,,2023-06-04
7530,7530,2021-11-18,2021-11-19,2023-06-04
7531,7531,2021-12-25,2021-12-27,2023-06-04
7532,7532,2021-07-22,2021-07-23,2023-06-04
7533,7533,2021-12-01,2021-12-04,2023-06-04
7534,7534,2022-01-09,2022-01-12,2023-06-04
7535,7535,2021-09-04,2021-09-07,2023-06-04
7536,7536,,,2023-06-04
7537,7537,,,2023-06-04
7538,7538,2021-02-26,2021-02-27,2023-06-04
7539,7539,2021-07-23,,2023-06-04
7540,7540,2021-02-28,,2023-06-04
7541,7541,2021-12-12,2021-12-13,2023-06-04
7542,7542,,,2023-06-04
7543,7543,2022-09-01,2022-09-04,2023-06-04
7544,7544,,,2023-06-04
7545,7545,,,2023-06-04
7546,7546,2021-05-28,,2023-06-04
7547,7547,2022-05-26,2022-05-29,2023-06-04
7548,7548,2022-02-21,,2023-06-04
7549,7549,,,2023-06-04
7550,7550,,,2023-06-04
7551,7551,,,2023-06-04
7552,7552,2021-05-11,2021-05-12,2023-06-04
7553,7553,2021-09-25,2021-09-26,2023-06-04
7554,7554,,,2023-06-04
7555,7555,2022-04-24,2022-04-27,2023-06-04
7556,7556,2021-12-03,2021-12-05,2023-06-04
7557,7557,2021-08-22,2021-08-25,2023-06-04
7558,7558,,,2023-06-04
7559,7559,,,2023-06-04
7560,7560,,,2023-06-04
7561,7561,,,2023-06-04
7562,7562,,,2023-06-04
7563,7563,,,2023-06-04
7564,7564,2022-06-26,2022-06-29,2023-06-04
7565,7565,,,2023-06-04
7566,7566,,,2023-06-04
7567,7567,2022-01-17,2022-01-19,2023-06-04
7568,7568,,,2023-06-04
7569,7569,2021-09-13,2021-09-14,2023-06-04
7570,7570,,,2023-06-04
7571,7571,,,2023-06-04
7572,7572,,,2023-06-04
7573,7573,,,2023-06-04
7574,7574,,,2023-06-04
7575,7575,,,2023-06-04
7576,7576,,,2023-06-04
7577,7577,2021-07-03,2021-07-06,2023-06-04
7578,7578,,,2023-06-04
7579,7579,,,2023-06-04
7580,7580,,,2023-06-04
7581,7581,,,2023-06-04
7582,7582,,,2023-06-04
7583,7583,,,2023-06-04
7584,7584,2022-07-08,2022-07-09,2023-06-04
7585,7585,2021-03-06,2021-03-08,2023-06-04
7586,7586,,,2023-06-04
7587,7587,,,2023-06-04
7588,7588,,,2023-06-04
7589,7589,,,2023-06-04
7590,7590,2022-05-27,2022-05-29,2023-06-04
7591,7591,2021-04-04,2021-04-06,2023-06-04
7592,7592,2021-11-02,,2023-06-04
7593,7593,,,2023-06-04
7594,7594,,,2023-06-04
7595,7595,2021-02-09,2021-02-10,2023-06-04
7596,7596,2022-03-23,2022-03-25,2023-06-04
7597,7597,,,2023-06-04
7598,7598,,,2023-06-04
7599,7599,2022-09-04,2022-09-06,2023-06-04
7600,7600,,,2023-06-04
7601,7601,,,2023-06-04
7602,7602,2022-01-09,2022-01-12,2023-06-04
7603,7603,,,2023-06-04
7604,7604,,,2023-06-04
7605,7605,,,2023-06-04
7606,7606,2022-05-07,,2023-06-04
7607,7607,2021-03-03,2021-03-06,2023-06-04
7608,7608,,,2023-06-04
7609,7609,,,2023-06-04
7610,7610,2022-07-29,2022-07-30,2023-06-04
7611,7611,,,2023-06-04
7612,7612,,,2023-06-04
7613,7613,2022-01-01,,2023-06-04
7614,7614,,,2023-06-04
7615,7615,,,2023-06-04
7616,7616,,,2023-06-04
7617,7617,2021-01-27,2021-01-30,2023-06-04
7618,7618,,,2023-06-04
7619,7619,,,2023-06-04
7620,7620,2021-02-14,,2023-06-04
7621,7621,,,2023-06-04
7622,7622,2022-06-05,2022-06-07,2023-06-04
7623,7623,,,2023-06-04
7624,7624,,,2023-06-04
7625,7625,2022-08-28,,2023-06-04
7626,7626,,,2023-06-04
7627,7627,,,2023-06-04
7628,7628,,,2023-06-04
7629,7629,,,2023-06-04
7630,7630,2022-08-19,2022-08-22,2023-06-04
7631,7631,2021-01-19,,2023-06-04
7632,7632,,,2023-06-04
7633,7633,2022-06-23,2022-06-26,2023-06-04
7634,7634,,,2023-06-04
7635,7635,,,2023-06-04
7636,7636,,,2023-06-04
7637,7637,2022-07-27,2022-07-28,2023-06-04
7638,7638,,,2023-06-04
7639,7639,,,2023-06-04
7640,7640,,,2023-06-04
7641,7641,,,2023-06-04
7642,7642,,,2023-06-04
7643,7643,,,2023-06-04
7644,7644,,,2023-06-04
7645,7645,,,2023-06-04
7646,7646,2022-08-28,2022-08-29,2023-06-04
7647,7647,,,2023-06-04
7648,7648,,,2023-06-04
7649,7649,2022-04-24,,2023-06-04
7650,7650,,,2023-06-04
7651,7651,,,2023-06-04
7652,7652,2021-03-16,,2023-06-04
7653,7653,2021-05-10,2021-05-11,2023-06-04
7654,7654,,,2023-06-04
7655,7655,2022-05-14,2022-05-17,2023-06-04
7656,7656,,,2023-06-04
7657,7657,,,2023-06-04
7658,7658,,,2023-06-04
7659,7659,,,2023-06-04
7660,7660,,,2023-06-04
7661,7661,,,2023-06-04
7662,7662,2021-12-04,2021-12-07,2023-06-04
7663,7663,,,2023-06-04
7664,7664,,,2023-06-04
7665,7665,,,2023-06-04
7666,7666,,,2023-06-04
7667,7667,2022-08-06,,2023-06-04
7668,7668,,,2023-06-04
7669,7669,,,2023-06-04
7670,7670,,,2023-06-04
7671,7671,2022-08-21,2022-08-23,2023-06-04
7672,7672,,,2023-06-04
7673,7673,2022-08-15,,2023-06-04
7674,7674,2022-01-01,2022-01-03,2023-06-04
7675,7675,,,2023-06-04
7676,7676,,,2023-06-04
7677,7677,,,2023-06-04
7678,7678,,,2023-06-04
7679,7679,2021-05-27,2021-05-30,2023-06-04
7680,7680,,,2023-06-04
7681,7681,,,2023-06-04
7682,7682,2021-03-22,,2023-06-04
7683,7683,,,2023-06-04
7684,7684,,,2023-06-04
7685,7685,2021-07-06,2021-07-09,2023-06-04
7686,7686,,,2023-06-04
7687,7687,,,2023-06-04
7688,7688,2021-02-03,2021-02-04,2023-06-04
7689,7689,2021-12-15,2021-12-18,2023-06-04
7690,7690,2021-11-30,2021-12-02,2023-06-04
7691,7691,,,2023-06-04
7692,7692,,,2023-06-04
7693,7693,,,2023-06-04
7694,7694,,,2023-06-04
7695,7695,2022-05-19,2022-05-22,2023-06-04
7696,7696,,,2023-06-04
7697,7697,2022-03-25,2022-03-26,2023-06-04
7698,7698,,,2023-06-04
7699,7699,,,2023-06-04
7700,7700,2022-06-22,2022-06-25,2023-06-04
7701,7701,,,2023-06-04
7702,7702,2022-01-12,2022-01-15,2023-06-04
7703,7703,,,2023-06-04
7704,7704,2021-06-29,2021-06-30,2023-06-04
7705,7705,2021-07-01,2021-07-03,2023-06-04
7706,7706,,,2023-06-04
7707,7707,,,2023-06-04
7708,7708,,,2023-06-04
7709,7709,,,2023-06-04
7710,7710,,,2023-06-04
7711,7711,,,2023-06-04
7712,7712,,,2023-06-04
7713,7713,2022-08-28,,2023-06-04
7714,7714,2022-02-17,2022-02-18,2023-06-04
7715,7715,2022-05-23,2022-05-24,2023-06-04
7716,7716,,,2023-06-04
7717,7717,2022-05-11,2022-05-14,2023-06-04
7718,7718,,,2023-06-04
7719,7719,2022-03-28,2022-03-29,2023-06-04
7720,7720,,,2023-06-04
7721,7721,,,2023-06-04
7722,7722,,,2023-06-04
7723,7723,,,2023-06-04
7724,7724,,,2023-06-04
7725,7725,2022-09-05,2022-09-07,2023-06-04
7726,7726,,,2023-06-04
7727,7727,,,2023-06-04
7728,7728,2022-08-25,2022-08-27,2023-06-04
7729,7729,,,2023-06-04
7730,7730,,,2023-06-04
7731,7731,,,2023-06-04
7732,7732,,,2023-06-04
7733,7733,2021-12-19,2021-12-21,2023-06-04
7734,7734,2021-10-26,2021-10-27,2023-06-04
7735,7735,,,2023-06-04
7736,7736,,,2023-06-04
7737,7737,,,2023-06-04
7738,7738,2022-06-01,2022-06-03,2023-06-04
7739,7739,,,2023-06-04
7740,7740,,,2023-06-04
7741,7741,2022-07-08,2022-07-09,2023-06-04
7742,7742,2021-05-28,,2023-06-04
7743,7743,2022-08-23,2022-08-25,2023-06-04
7744,7744,,,2023-06-04
7745,7745,,,2023-06-04
7746,7746,,,2023-06-04
7747,7747,,,2023-06-04
7748,7748,2021-02-23,,2023-06-04
7749,7749,,,2023-06-04
7750,7750,,,2023-06-04
7751,7751,2021-06-13,,2023-06-04
7752,7752,2021-03-20,,2023-06-04
7753,7753,2022-01-28,2022-01-29,2023-06-04
7754,7754,,,2023-06-04
7755,7755,,,2023-06-04
7756,7756,,,2023-06-04
7757,7757,2021-05-16,,2023-06-04
7758,7758,,,2023-06-04
7759,7759,2021-11-20,2021-11-22,2023-06-04
7760,7760,,,2023-06-04
7761,7761,,,2023-06-04
7762,7762,,,2023-06-04
7763,7763,,,2023-06-04
7764,7764,2022-04-25,2022-04-26,2023-06-04
7765,7765,,,2023-06-04
7766,7766,2022-05-01,2022-05-04,2023-06-04
7767,7767,2021-09-03,,2023-06-04
7768,7768,2021-05-14,2021-05-15,2023-06-04
7769,7769,2022-05-21,,2023-06-04
7770,7770,,,2023-06-04
7771,7771,,,2023-06-04
7772,7772,,,2023-06-04
7773,7773,,,2023-06-04
7774,7774,,,2023-06-04
7775,7775,,,2023-06-04
7776,7776,2021-03-03,2021-03-05,2023-06-04
7777,7777,,,2023-06-04
7778,7778,2022-07-11,2022-07-13,2023-06-04
7779,7779,,,2023-06-04
7780,7780,2021-03-18,2021-03-19,2023-06-04
7781,7781,2021-08-18,,2023-06-04
7782,7782,,,2023-06-04
7783,7783,,,2023-06-04
7784,7784,,,2023-06-04
7785,7785,2021-07-04,2021-07-05,2023-06-04
7786,7786,2022-09-09,2022-09-10,2023-06-04
7787,7787,2021-09-20,,2023-06-04
7788,7788,,,2023-06-04
7789,7789,,,2023-06-04
7790,7790,2021-01-14,2021-01-15,2023-06-04
7791,7791,,,2023-06-04
7792,7792,2021-09-05,2021-09-07,2023-06-04
7793,7793,,,2023-06-04
7794,7794,,,2023-06-04
7795,7795,,,2023-06-04
7796,7796,,,2023-06-04
7797,7797,2021-05-27,,2023-06-04
7798,7798,,,2023-06-04
7799,7799,,,2023-06-04
7800,7800,2021-11-17,2021-11-19,2023-06-04
7801,7801,,,2023-06-04
7802,7802,,,2023-06-04
7803,7803,,,2023-06-04
7804,7804,,,2023-06-04
7805,7805,,,2023-06-04
7806,7806,,,2023-06-04
7807,7807,,,2023-06-04
7808,7808,,,2023-06-04
7809,7809,,,2023-06-04
7810,7810,,,2023-06-04
7811,7811,,,2023-06-04
7812,7812,2021-12-16,2021-12-19,2023-06-04
7813,7813,2021-07-27,,2023-06-04
7814,7814,,,2023-06-04
7815,7815,,,2023-06-04
7816,7816,2021-02-19,2021-02-20,2023-06-04
7817,7817,,,2023-06-04
7818,7818,,,2023-06-04
7819,7819,2021-06-11,2021-06-12,2023-06-04
7820,7820,2021-04-05,,2023-06-04
7821,7821,,,2023-06-04
7822,7822,,,2023-06-04
7823,7823,2022-07-08,2022-07-11,2023-06-04
7824,7824,,,2023-06-04
7825,7825,,,2023-06-04
7826,7826,,,2023-06-04
7827,7827,,,2023-06-04
7828,7828,,,2023-06-04
7829,7829,,,2023-06-04
7830,7830,2021-12-12,2021-12-15,2023-06-04
7831,7831,,,2023-06-04
7832,7832,2021-08-10,2021-08-13,2023-06-04
7833,7833,,,2023-06-04
7834,7834,2021-06-25,,2023-06-04
7835,7835,2022-04-25,2022-04-27,2023-06-04
7836,7836,2021-09-23,2021-09-25,2023-06-04
7837,7837,,,2023-06-04
7838,7838,,,2023-06-04
7839,7839,,,2023-06-04
7840,7840,2022-06-20,2022-06-21,2023-06-04
7841,7841,,,2023-06-04
7842,7842,2021-03-29,2021-04-01,2023-06-04
7843,7843,2022-03-07,2022-03-09,2023-06-04
7844,7844,,,2023-06-04
7845,7845,,,2023-06-04
7846,7846,,,2023-06-04
7847,7847,,,2023-06-04
7848,7848,,,2023-06-04
7849,7849,,,2023-06-04
7850,7850,,,2023-06-04
7851,7851,,,2023-06-04
7852,7852,,,2023-06-04
7853,7853,,,2023-06-04
7854,7854,2021-03-16,,2023-06-04
7855,7855,,,2023-06-04
7856,7856,,,2023-06-04
7857,7857,,,2023-06-04
7858,7858,,,2023-06-04
7859,7859,,,2023-06-04
7860,7860,2021-01-12,,2023-06-04
7861,7861,,,2023-06-04
7862,7862,,,2023-06-04
7863,7863,,,2023-06-04
7864,7864,,,2023-06-04
7865,7865,,,2023-06-04
7866,7866,,,2023-06-04
7867,7867,,,2023-06-04
7868,7868,2021-02-26,2021-03-01,2023-06-04
7869,7869,,,2023-06-04
7870,7870,,,2023-06-04
7871,7871,,,2023-06-04
7872,7872,,,2023-06-04
7873,7873,,,2023-06-04
7874,7874,,,2023-06-04
7875,7875,,,2023-06-04
7876,7876,,,2023-06-04
7877,7877,2022-02-04,2022-02-05,2023-06-04
7878,7878,2022-02-17,2022-02-20,2023-06-04
7879,7879,2022-04-30,,2023-06-04
7880,7880,,,2023-06-04
7881,7881,2021-07-17,,2023-06-04
7882,7882,,,2023-06-04
7883,7883,,,2023-06-04
7884,7884,,,2023-06-04
7885,7885,2021-10-20,,2023-06-04
7886,7886,2022-06-25,,2023-06-04
7887,7887,,,2023-06-04
7888,7888,,,2023-06-04
7889,7889,,,2023-06-04
7890,7890,,,2023-06-04
7891,7891,,,2023-06-04
7892,7892,,,2023-06-04
7893,7893,2021-02-12,,2023-06-04
7894,7894,,,2023-06-04
7895,7895,,,2023-06-04
7896,7896,,,2023-06-04
7897,7897,,,2023-06-04
7898,7898,,,2023-06-04
7899,7899,,,2023-06-04
7900,7900,2022-09-06,2022-09-09,2023-06-04
7901,7901,,,2023-06-04
7902,7902,2021-10-11,2021-10-14,2023-06-04
7903,7903,2022-04-19,2022-04-20,2023-06-04
7904,7904,2022-04-01,2022-04-04,2023-06-04
7905,7905,,,2023-06-04
7906,7906,,,2023-06-04
7907,7907,,,2023-06-04
7908,7908,2021-05-09,2021-05-12,2023-06-04
7909,7909,,,2023-06-04
7910,7910,2022-04-25,,2023-06-04
7911,7911,,,2023-06-04
7912,7912,,,2023-06-04
7913,7913,,,2023-06-04
7914,7914,,,2023-06-04
7915,7915,2022-07-26,2022-07-29,2023-06-04
7916,7916,,,2023-06-04
7917,7917,,,2023-06-04
7918,7918,2021-12-29,2021-12-30,2023-06-04
7919,7919,2022-07-04,2022-07-05,2023-06-04
7920,7920,2021-09-03,,2023-06-04
7921,7921,,,2023-06-04
7922,7922,,,2023-06-04
7923,7923,,,2023-06-04
7924,7924,2022-02-17,2022-02-20,2023-06-04
7925,7925,,,2023-06-04
7926,7926,2021-10-02,,2023-06-04
7927,7927,2021-08-30,2021-08-31,2023-06-04
7928,7928,,,2023-06-04
7929,7929,,,2023-06-04
7930,7930,,,2023-06-04
7931,7931,2021-01-05,,2023-06-04
7932,7932,,,2023-06-04
7933,7933,,,2023-06-04
7934,7934,2021-07-23,,2023-06-04
7935,7935,,,2023-06-04
7936,7936,,,2023-06-04
7937,7937,2021-10-16,2021-10-18,2023-06-04
7938,7938,,,2023-06-04
7939,7939,2021-03-23,2021-03-25,2023-06-04
7940,7940,,,2023-06-04
7941,7941,,,2023-06-04
7942,7942,2021-11-09,2021-11-10,2023-06-04
7943,7943,2021-04-24,,2023-06-04
7944,7944,,,2023-06-04
7945,7945,2021-06-29,2021-06-30,2023-06-04
7946,7946,,,2023-06-04
7947,7947,,,2023-06-04
7948,7948,,,2023-06-04
7949,7949,,,2023-06-04
7950,7950,,,2023-06-04
7951,7951,,,2023-06-04
7952,7952,2021-02-25,2021-02-28,2023-06-04
7953,7953,,,2023-06-04
7954,7954,,,2023-06-04
7955,7955,2022-05-07,2022-05-09,2023-06-04
7956,7956,,,2023-06-04
7957,7957,,,2023-06-04
7958,7958,2022-02-05,,2023-06-04
7959,7959,,,2023-06-04
7960,7960,,,2023-06-04
7961,7961,,,2023-06-04
7962,7962,2021-10-04,,2023-06-04
7963,7963,2021-04-16,2021-04-19,2023-06-04
7964,7964,2021-07-16,2021-07-18,2023-06-04
7965,7965,,,2023-06-04
7966,7966,,,2023-06-04
7967,7967,,,2023-06-04
7968,7968,,,2023-06-04
7969,7969,,,2023-06-04
7970,7970,,,2023-06-04
7971,7971,,,2023-06-04
7972,7972,,,2023-06-04
7973,7973,,,2023-06-04
7974,7974,,,2023-06-04
7975,7975,,,2023-06-04
7976,7976,,,2023-06-04
7977,7977,,,2023-06-04
7978,7978,,,2023-06-04
7979,7979,,,2023-06-04
7980,7980,,,2023-06-04
7981,7981,,,2023-06-04
7982,7982,2022-07-06,,2023-06-04
7983,7983,,,2023-06-04
7984,7984,,,2023-06-04
7985,7985,,,2023-06-04
7986,7986,,,2023-06-04
7987,7987,,,2023-06-04
7988,7988,2021-04-03,,2023-06-04
7989,7989,,,2023-06-04
7990,7990,,,2023-06-04
7991,7991,,,2023-06-04
7992,7992,,,2023-06-04
7993,7993,,,2023-06-04
7994,7994,,,2023-06-04
7995,7995,2022-01-09,2022-01-12,2023-06-04
7996,7996,,,2023-06-04
7997,7997,,,2023-06-04
7998,7998,,,2023-06-04
7999,7999,,,2023-06-04
8000,8000,,,2023-06-04
8001,8001,,,2023-06-04
8002,8002,2022-02-12,,2023-06-04
8003,8003,,,2023-06-04
8004,8004,,,2023-06-04
8005,8005,2022-08-02,2022-08-05,2023-06-04
8006,8006,,,2023-06-04
8007,8007,,,2023-06-04
8008,8008,,,2023-06-04
8009,8009,,,2023-06-04
8010,8010,,,2023-06-04
8011,8011,,,2023-06-04
8012,8012,,,2023-06-04
8013,8013,,,2023-06-04
8014,8014,2022-06-26,,2023-06-04
8015,8015,,,2023-06-04
8016,8016,,,2023-06-04
8017,8017,2021-03-11,2021-03-13,2023-06-04
8018,8018,,,2023-06-04
8019,8019,,,2023-06-04
8020,8020,,,2023-06-04
8021,8021,,,2023-06-04
8022,8022,,,2023-06-04
8023,8023,,,2023-06-04
8024,8024,,,2023-06-04
8025,8025,2022-03-07,,2023-06-04
8026,8026,,,2023-06-04
8027,8027,,,2023-06-04
8028,8028,2021-09-15,2021-09-17,2023-06-04
8029,8029,2021-04-22,2021-04-24,2023-06-04
8030,8030,2022-08-16,2022-08-18,2023-06-04
8031,8031,2022-07-11,2022-07-14,2023-06-04
8032,8032,,,2023-06-04
8033,8033,2021-11-20,2021-11-21,2023-06-04
8034,8034,2022-04-24,2022-04-27,2023-06-04
8035,8035,,,2023-06-04
8036,8036,,,2023-06-04
8037,8037,2021-11-03,2021-11-06,2023-06-04
8038,8038,,,2023-06-04
8039,8039,,,2023-06-04
8040,8040,,,2023-06-04
8041,8041,2021-03-01,2021-03-04,2023-06-04
8042,8042,,,2023-06-04
8043,8043,,,2023-06-04
8044,8044,2021-06-19,2021-06-20,2023-06-04
8045,8045,2022-07-03,2022-07-06,2023-06-04
8046,8046,,,2023-06-04
8047,8047,,,2023-06-04
8048,8048,2021-10-14,2021-10-15,2023-06-04
8049,8049,,,2023-06-04
8050,8050,2021-01-09,,2023-06-04
8051,8051,,,2023-06-04
8052,8052,2022-05-25,2022-05-28,2023-06-04
8053,8053,,,2023-06-04
8054,8054,,,2023-06-04
8055,8055,,,2023-06-04
8056,8056,2022-03-11,2022-03-12,2023-06-04
8057,8057,,,2023-06-04
8058,8058,,,2023-06-04
8059,8059,2022-05-15,2022-05-18,2023-06-04
8060,8060,,,2023-06-04
8061,8061,,,2023-06-04
8062,8062,2021-01-17,2021-01-19,2023-06-04
8063,8063,,,2023-06-04
8064,8064,,,2023-06-04
8065,8065,,,2023-06-04
8066,8066,,,2023-06-04
8067,8067,,,2023-06-04
8068,8068,,,2023-06-04
8069,8069,2022-01-10,2022-01-13,2023-06-04
8070,8070,,,2023-06-04
8071,8071,,,2023-06-04
8072,8072,,,2023-06-04
8073,8073,,,2023-06-04
8074,8074,,,2023-06-04
8075,8075,,,2023-06-04
8076,8076,,,2023-06-04
8077,8077,,,2023-06-04
8078,8078,,,2023-06-04
8079,8079,2022-08-22,2022-08-23,2023-06-04
8080,8080,,,2023-06-04
8081,8081,,,2023-06-04
8082,8082,2021-12-26,,2023-06-04
8083,8083,,,2023-06-04
8084,8084,,,2023-06-04
8085,8085,,,2023-06-04
8086,8086,,,2023-06-04
8087,8087,,,2023-06-04
8088,8088,,,2023-06-04
8089,8089,,,2023-06-04
8090,8090,,,2023-06-04
8091,8091,,,2023-06-04
8092,8092,,,2023-06-04
8093,8093,2021-06-25,2021-06-28,2023-06-04
8094,8094,,,2023-06-04
8095,8095,2021-08-12,,2023-06-04
8096,8096,,,2023-06-04
8097,8097,2021-06-29,2021-07-02,2023-06-04
8098,8098,2021-08-05,2021-08-08,2023-06-04
8099,8099,2021-12-19,,2023-06-04
8100,8100,2022-06-15,2022-06-17,2023-06-04
8101,8101,,,2023-06-04
8102,8102,,,2023-06-04
8103,8103,,,2023-06-04
8104,8104,,,2023-06-04
8105,8105,,,2023-06-04
8106,8106,2022-03-13,,2023-06-04
8107,8107,2022-05-08,2022-05-11,2023-06-04
8108,8108,,,2023-06-04
8109,8109,,,2023-06-04
8110,8110,,,2023-06-04
8111,8111,,,2023-06-04
8112,8112,2021-12-22,2021-12-25,2023-06-04
8113,8113,2021-07-26,,2023-06-04
8114,8114,,,2023-06-04
8115,8115,2022-08-21,2022-08-23,2023-06-04
8116,8116,,,2023-06-04
8117,8117,2021-03-07,,2023-06-04
8118,8118,2021-12-06,,2023-06-04
8119,8119,,,2023-06-04
8120,8120,,,2023-06-04
8121,8121,2021-12-07,,2023-06-04
8122,8122,2022-05-28,,2023-06-04
8123,8123,2022-02-15,2022-02-17,2023-06-04
8124,8124,2022-03-02,2022-03-05,2023-06-04
8125,8125,,,2023-06-04
8126,8126,,,2023-06-04
8127,8127,,,2023-06-04
8128,8128,2021-07-15,2021-07-18,2023-06-04
8129,8129,2022-05-13,2022-05-16,2023-06-04
8130,8130,2022-07-14,2022-07-15,2023-06-04
8131,8131,,,2023-06-04
8132,8132,,,2023-06-04
8133,8133,,,2023-06-04
8134,8134,,,2023-06-04
8135,8135,,,2023-06-04
8136,8136,,,2023-06-04
8137,8137,,,2023-06-04
8138,8138,,,2023-06-04
8139,8139,,,2023-06-04
8140,8140,,,2023-06-04
8141,8141,,,2023-06-04
8142,8142,,,2023-06-04
8143,8143,2021-08-21,2021-08-22,2023-06-04
8144,8144,2022-01-07,2022-01-10,2023-06-04
8145,8145,,,2023-06-04
8146,8146,2022-05-22,2022-05-24,2023-06-04
8147,8147,,,2023-06-04
8148,8148,,,2023-06-04
8149,8149,,,2023-06-04
8150,8150,2021-10-07,2021-10-09,2023-06-04
8151,8151,2021-09-08,,2023-06-04
8152,8152,,,2023-06-04
8153,8153,2021-12-08,2021-12-10,2023-06-04
8154,8154,2022-03-10,2022-03-11,2023-06-04
8155,8155,,,2023-06-04
8156,8156,,,2023-06-04
8157,8157,,,2023-06-04
8158,8158,,,2023-06-04
8159,8159,,,2023-06-04
8160,8160,,,2023-06-04
8161,8161,2021-08-28,2021-08-31,2023-06-04
8162,8162,,,2023-06-04
8163,8163,,,2023-06-04
8164,8164,,,2023-06-04
8165,8165,,,2023-06-04
8166,8166,,,2023-06-04
8167,8167,,,2023-06-04
8168,8168,,,2023-06-04
8169,8169,,,2023-06-04
8170,8170,,,2023-06-04
8171,8171,,,2023-06-04
8172,8172,,,2023-06-04
8173,8173,,,2023-06-04
8174,8174,2022-04-26,2022-04-27,2023-06-04
8175,8175,,,2023-06-04
8176,8176,,,2023-06-04
8177,8177,2022-08-06,2022-08-07,2023-06-04
8178,8178,,,2023-06-04
8179,8179,,,2023-06-04
8180,8180,,,2023-06-04
8181,8181,,,2023-06-04
8182,8182,,,2023-06-04
8183,8183,,,2023-06-04
8184,8184,,,2023-06-04
8185,8185,2022-03-06,2022-03-07,2023-06-04
8186,8186,,,2023-06-04
8187,8187,,,2023-06-04
8188,8188,2021-03-07,2021-03-10,2023-06-04
8189,8189,,,2023-06-04
8190,8190,2021-09-03,,2023-06-04
8191,8191,,,2023-06-04
8192,8192,,,2023-06-04
8193,8193,,,2023-06-04
8194,8194,,,2023-06-04
8195,8195,,,2023-06-04
